"Newfoundland and Labrador","Total theft of motor vehicle",593.00,112.94,62.00,32.00,94.00
"Newfoundland and Labrador","Offences against the person and reputation (Part VIII Criminal Code)",10.00,1.90,2.00,0.00,2.00
"Newfoundland and Labrador","Dangerous operation, causing bodily harm",3.00,0.57,3.00,1.00,4.00
"Newfoundland and Labrador","Total prostitution",12.00,2.29,1.00,0.00,1.00
"Newfoundland and Labrador","Total other violations causing death",1.00,0.19,2.00,0.00,2.00
"Newfoundland and Labrador","National Defence Act",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Impaired operation, failure to provide blood sample",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Methamphetamines (crystal meth), possession",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Instruct offence for criminal organization",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Anal intercourse",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Causing bodily harm by criminal negligence while street racing",2.00,0.38,0.00,0.00,0.00
"Newfoundland and Labrador","Mischief to religious property motivated by hate",2.00,0.38,0.00,0.00,0.00
"Newfoundland and Labrador","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","All other Criminal Code (includes Part XII.1 Criminal Code)",60.00,11.43,5.00,0.00,5.00
"Newfoundland and Labrador","Other offensive weapons",..,..,..,..,..
"Newfoundland and Labrador","Heroin, possession",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Corrupting morals of a child",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Total cannabis, trafficking, production or distribution",411.00,78.28,126.00,9.00,135.00
"Newfoundland and Labrador","Using firearm in commission of offence",13.00,2.48,1.00,0.00,1.00
"Newfoundland and Labrador","Causing death by criminal negligence while street racing",2.00,0.38,0.00,1.00,1.00
"Newfoundland and Labrador","Offensive weapons, restricted",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Total other violent violations",33.00,6.29,12.00,1.00,13.00
"Newfoundland and Labrador","Bankruptcy Act",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Manslaughter",1.00,0.19,0.00,1.00,1.00
"Newfoundland and Labrador","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Total forcible confinement or kidnapping",34.00,6.48,28.00,1.00,29.00
"Newfoundland and Labrador","Identity theft",4.00,0.76,0.00,0.00,0.00
"Newfoundland and Labrador","Cocaine, production",1.00,0.19,0.00,0.00,0.00
"Newfoundland and Labrador","Attempts, conspiracies, accessories (Part XIII Criminal Code)",6.00,1.14,0.00,0.00,0.00
"Newfoundland and Labrador","Gaming house",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Unsafe storage of firearms",29.00,5.52,13.00,0.00,13.00
"Newfoundland and Labrador","Total drug violations",1710.00,325.69,415.00,30.00,445.00
"Newfoundland and Labrador","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.19,0.00,0.00,0.00
"Newfoundland and Labrador","Pointing a firearm",11.00,2.10,2.00,0.00,2.00
"Newfoundland and Labrador","Other related violations causing death",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Total robbery",110.00,20.95,56.00,4.00,60.00
"Newfoundland and Labrador","Trespass at night",26.00,4.95,1.00,0.00,1.00
"Newfoundland and Labrador","Total trafficking in stolen property",1.00,0.19,0.00,0.00,0.00
"Newfoundland and Labrador","Forcible confinement",25.00,4.76,18.00,1.00,19.00
"Newfoundland and Labrador","Firearms Act",34.00,6.48,0.00,0.00,0.00
"Newfoundland and Labrador","Dangerous operation of motor vehicle evading police",45.00,8.57,26.00,6.00,32.00
"Newfoundland and Labrador","Total Criminal Code traffic violations",2269.00,432.16,1018.00,18.00,1036.00
"Newfoundland and Labrador","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Failure to provide blood sample (drugs)",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Arson, disregard for human life",4.00,0.76,1.00,0.00,1.00
"Newfoundland and Labrador","Making sexually explicit material available to children",..,..,..,..,..
"Newfoundland and Labrador","Voyeurism",3.00,0.57,1.00,0.00,1.00
"Newfoundland and Labrador","Corrupting morals",0.00,0.00,0.00,0.00,0.00
